Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
11128075,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
11128321,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
11128545,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
11128727,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11128961,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
11129216,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
11129440,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
11132205,00000521,false,Rx,0,6,00,04,00,00,02,6F,00,00,
11137841,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
11145081,00000522,false,Rx,0,6,01,07,00,04,7A,1A,00,00,
11147844,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11148032,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11152073,00000521,false,Rx,0,6,00,05,00,00,02,6E,00,00,
11157244,0000039D,false,Rx,0,5,1F,56,01,28,00,00,00,00,
11157852,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11167851,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11168030,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11172157,00000521,false,Rx,0,6,00,06,00,00,02,63,00,00,
11172302,00000337,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
11172578,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
11175634,1801D08F,true,Rx,0,8,00,8C,00,5E,03,00,00,47,
11177376,000005BD,false,Rx,0,8,B3,80,00,00,00,00,00,00,
11177852,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11183149,00000523,false,Rx,0,6,02,08,00,04,7A,45,00,00,
11184188,00000524,false,Rx,0,6,03,08,00,00,00,06,00,00,
11187854,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11188044,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11192189,00000521,false,Rx,0,6,00,07,00,00,02,5D,00,00,
11192693,00000272,false,Rx,0,8,03,FC,71,11,FF,FF,FF,FF,
11197222,0000039D,false,Rx,0,5,20,57,01,28,00,00,00,00,
11197860,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11205146,00000522,false,Rx,0,6,01,08,00,04,7A,38,00,00,
11207858,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11208047,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11210742,00000100,false,Rx,0,8,01,00,00,00,3D,09,3F,12,
11210997,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
11212144,00000521,false,Rx,0,6,00,08,00,00,02,67,00,00,
11212461,00000390,false,Rx,0,4,F0,FF,FF,FF,00,00,00,00,
11217867,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11227874,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11228053,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11228296,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
11228500,00000328,false,Rx,0,6,0A,00,00,00,87,1E,00,00,
11228756,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
11228885,000003E8,false,Rx,0,2,F1,FF,00,00,00,00,00,00,
11229139,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
11229362,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
11229598,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
11229842,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
11230078,000003F9,false,Rx,0,8,C0,F9,80,E0,43,3C,F3,FF,
11230313,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
11230537,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
11230792,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
11231038,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
11231282,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
11232132,00000521,false,Rx,0,6,00,09,00,00,02,63,00,00,
11237176,0000039D,false,Rx,0,5,21,58,01,28,00,00,00,00,
11237898,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11243136,00000523,false,Rx,0,6,02,09,00,04,7A,35,00,00,
11244154,00000524,false,Rx,0,6,03,09,00,00,00,06,00,00,
11247904,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11248081,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11252175,00000521,false,Rx,0,6,00,0A,00,00,02,72,00,00,
11257907,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11265042,00000522,false,Rx,0,6,01,09,00,04,7A,62,00,00,
11267901,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11268089,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11272046,00000521,false,Rx,0,6,00,0B,00,00,02,61,00,00,
11275645,1801D08F,true,Rx,0,8,00,8C,00,5E,03,00,00,47,
11277176,0000039D,false,Rx,0,5,22,59,01,28,00,00,00,00,
11277910,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11287906,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11288094,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11292114,00000521,false,Rx,0,6,00,0C,00,00,02,68,00,00,
11297284,0000035D,false,Rx,0,8,02,00,88,08,00,00,20,F0,
11297914,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11303119,00000523,false,Rx,0,6,02,0A,00,04,7A,43,00,00,
11304138,00000524,false,Rx,0,6,03,0A,FF,FF,FF,FA,00,00,
11307920,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11308098,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11310741,00000100,false,Rx,0,8,01,00,00,00,3D,09,39,12,
11310997,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
11312163,00000521,false,Rx,0,6,00,0D,00,00,02,5C,00,00,
11317218,0000039D,false,Rx,0,5,23,5A,01,28,00,00,00,00,
11317920,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11325109,00000522,false,Rx,0,6,01,0A,00,04,7A,03,00,00,
11327926,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
11328177,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
11328421,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
11328647,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
11328829,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11329062,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
11329308,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
11329533,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
11332032,00000521,false,Rx,0,6,00,0E,00,00,02,61,00,00,
11337941,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
11347936,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
11348124,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11352112,00000521,false,Rx,0,6,00,0F,00,00,02,6A,00,00,
11357262,0000039D,false,Rx,0,5,24,5B,01,28,00,00,00,00,
11357944,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
11363108,00000523,false,Rx,0,6,02,0B,00,04,7A,5A,00,00,
11364124,00000524,false,Rx,0,6,03,0B,FF,FF,FF,F8,00,00,
11367948,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
11368126,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11372156,00000521,false,Rx,0,6,00,00,00,00,02,68,00,00,
11372953,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
11375619,1801D08F,true,Rx,0,8,00,8C,00,5E,03,00,00,47,
11377949,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
11385092,00000522,false,Rx,0,6,01,0B,00,04,7A,53,00,00,
11387951,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11388128,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11392095,00000521,false,Rx,0,6,00,01,00,00,02,6A,00,00,
11392776,00000272,false,Rx,0,8,5E,FD,71,11,FF,FF,FF,FF,
11397180,0000039D,false,Rx,0,5,25,5C,01,28,00,00,00,00,
11397956,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11407955,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11408143,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11410745,00000100,false,Rx,0,8,01,00,00,00,3D,09,3F,12,
11411000,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
11412094,00000521,false,Rx,0,6,00,02,00,00,02,58,00,00,
11417962,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11423091,00000523,false,Rx,0,6,02,0C,00,04,7A,66,00,00,
11424108,00000524,false,Rx,0,6,03,0C,FF,FF,FF,F4,00,00,
11427963,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11428214,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
11428397,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11428641,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
11428865,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
11429109,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
11429355,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
11429600,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
11429824,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
11430059,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
11430303,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
11430549,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
11430794,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
11432132,00000521,false,Rx,0,6,00,03,00,00,02,5B,00,00,
11437176,0000039D,false,Rx,0,5,26,5D,01,28,00,00,00,00,
11437982,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11445088,00000522,false,Rx,0,6,01,0C,00,04,7A,1A,00,00,
11447989,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11448167,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11451998,00000521,false,Rx,0,6,00,04,00,00,02,78,00,00,
11457994,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11467988,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11468176,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11472080,00000521,false,Rx,0,6,00,05,00,00,02,6C,00,00,
11475625,1801D08F,true,Rx,0,8,00,8C,00,5E,03,00,00,47,
11477208,0000039D,false,Rx,0,5,27,5E,01,28,00,00,00,00,
11477995,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11483083,00000523,false,Rx,0,6,02,0D,00,04,7A,45,00,00,
11484111,00000524,false,Rx,0,6,03,0D,FF,FF,FF,E2,00,00,
11487998,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11488186,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11492133,00000521,false,Rx,0,6,00,06,00,00,02,59,00,00,
11498009,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11505069,00000522,false,Rx,0,6,01,0D,00,04,7A,28,00,00,
11508002,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11508189,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11510750,00000100,false,Rx,0,8,01,00,00,00,3D,09,3F,12,
11511005,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
11511995,00000521,false,Rx,0,6,00,07,00,00,02,6B,00,00,
11517202,0000039D,false,Rx,0,5,28,5F,01,28,00,00,00,00,
11518009,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11528017,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11528259,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
11528504,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
11528728,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
11528909,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11529154,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
11529398,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
11529623,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
11532071,00000521,false,Rx,0,6,00,08,00,00,02,5F,00,00,
11538022,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11543067,00000523,false,Rx,0,6,02,0E,00,04,7A,20,00,00,
11544084,00000524,false,Rx,0,6,03,0E,00,00,00,2F,00,00,
11548024,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11548213,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11552097,00000521,false,Rx,0,6,00,09,00,00,02,71,00,00,
11557244,0000039D,false,Rx,0,5,19,50,01,28,00,00,00,00,
11558030,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11564978,00000522,false,Rx,0,6,01,0E,00,04,7A,09,00,00,
11568037,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
11568216,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11571971,00000521,false,Rx,0,6,00,0A,00,00,02,5C,00,00,
11573083,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
11575634,1801D08F,true,Rx,0,8,00,8C,00,5E,03,00,00,47,
11578037,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
11588041,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
11588219,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11592049,00000521,false,Rx,0,6,00,0B,00,00,02,66,00,00,
11593107,00000272,false,Rx,0,8,B9,FE,71,11,FF,FF,FF,FF,
11597164,0000039D,false,Rx,0,5,1A,51,01,28,00,00,00,00,
11598044,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
11603052,00000523,false,Rx,0,6,02,0F,00,04,7A,20,00,00,
11604070,00000524,false,Rx,0,6,03,0F,00,00,00,0E,00,00,
11608043,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
11608232,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11610750,00000100,false,Rx,0,8,01,00,00,00,3D,09,39,12,
11611004,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
11612099,00000521,false,Rx,0,6,00,0C,00,00,02,62,00,00,
11618050,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
11623169,000003C3,false,Rx,0,8,84,08,C1,F1,0C,43,12,0C,
11625038,00000522,false,Rx,0,6,01,0F,00,04,7A,51,00,00,
11627261,0000035D,false,Rx,0,8,00,00,00,00,00,00,00,00,
11628049,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11628304,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
11628487,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11628730,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
11628955,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
11629199,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
11629439,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
11629686,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
11629920,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
11630143,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
11630400,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
11630645,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
11630889,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
11631952,00000521,false,Rx,0,6,00,0D,00,00,02,84,00,00,
11637167,0000039D,false,Rx,0,5,1B,52,01,28,00,00,00,00,
11637408,0000032D,false,Rx,0,8,10,00,00,00,00,FF,FF,FF,
11638073,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11644622,00000351,false,Rx,0,8,20,0D,C8,00,DC,05,D3,0A,
11644852,00000355,false,Rx,0,8,27,00,64,00,86,01,00,00,
11645097,00000356,false,Rx,0,8,A5,72,FA,FF,E1,00,00,00,
11646979,0000035A,false,Rx,0,8,00,00,00,00,00,00,00,00,
11647202,0000035E,false,Rx,0,8,53,49,4D,50,20,42,4D,53,
11648078,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11648260,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11648958,00000370,false,Rx,0,8,53,49,4D,50,20,45,43,4F,
11650984,00000373,false,Rx,0,8,8E,0D,AA,0D,27,01,28,01,
11651954,00000521,false,Rx,0,6,00,0E,00,00,02,69,00,00,
11652994,00000379,false,Rx,0,8,D2,00,00,00,01,00,00,00,
11655009,00000372,false,Rx,0,8,0E,00,00,00,00,00,00,00,
11658084,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11663041,00000523,false,Rx,0,6,02,00,00,04,7A,10,00,00,
11664058,00000524,false,Rx,0,6,03,00,00,00,00,1E,00,00,
11668083,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11668261,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11672070,00000521,false,Rx,0,6,00,0F,00,00,02,62,00,00,
11675614,1801D08F,true,Rx,0,8,00,8C,00,5E,03,00,00,47,
11677199,0000039D,false,Rx,0,5,1C,53,01,28,00,00,00,00,
11678090,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11685026,00000522,false,Rx,0,6,01,00,00,04,7A,36,00,00,
11688086,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11688274,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11691946,00000521,false,Rx,0,6,00,00,00,00,02,64,00,00,
11698097,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11708092,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11708280,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11710746,00000100,false,Rx,0,8,01,00,00,00,3D,09,3F,12,
11711003,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
11712024,00000521,false,Rx,0,6,00,01,00,00,02,6C,00,00,
11717220,0000039D,false,Rx,0,5,1D,54,01,28,00,00,00,00,
11718100,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11723023,00000523,false,Rx,0,6,02,01,00,04,7A,31,00,00,
11724029,00000524,false,Rx,0,6,03,01,00,00,00,0E,00,00,
11728107,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11728347,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
11728593,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
11728817,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
11728999,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11729243,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
11729489,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
11729713,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
11732066,00000521,false,Rx,0,6,00,02,00,00,02,56,00,00,
11738113,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
11744931,00000522,false,Rx,0,6,01,01,00,04,7A,18,00,00,
11748116,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
11748304,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11751925,00000521,false,Rx,0,6,00,03,00,00,02,71,00,00,
11757200,0000039D,false,Rx,0,5,1E,55,01,28,00,00,00,00,
11758122,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11768121,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11768309,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11772003,00000521,false,Rx,0,6,00,04,00,00,02,58,00,00,
11773419,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
11775645,1801D08F,true,Rx,0,8,00,8C,00,5E,03,00,00,47,
11778132,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11782998,00000523,false,Rx,0,6,02,02,00,04,7A,29,00,00,
11784016,00000524,false,Rx,0,6,03,02,00,00,00,1C,00,00,
11788125,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11788313,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11792048,00000521,false,Rx,0,6,00,05,00,00,02,6E,00,00,
11793664,00000272,false,Rx,0,8,B8,F0,71,11,FF,FF,FF,FF,
11797164,0000039D,false,Rx,0,5,1F,56,01,28,00,00,00,00,
11798128,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11805002,00000522,false,Rx,0,6,01,02,00,04,7A,1C,00,00,
11808135,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11808323,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11810747,00000100,false,Rx,0,8,01,00,00,00,3D,09,3F,12,
11810992,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
11811993,00000521,false,Rx,0,6,00,06,00,00,02,6C,00,00,
11818137,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11828144,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11828395,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
11828579,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11828823,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
11829046,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
11829281,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
11829527,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
11829781,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
11830005,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
11830230,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
11830486,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
11830730,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
11830976,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
11831987,00000521,false,Rx,0,6,00,07,00,00,02,83,00,00,
11837196,0000039D,false,Rx,0,5,20,57,01,28,00,00,00,00,
11838160,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11842987,00000523,false,Rx,0,6,02,03,00,04,7A,39,00,00,
11844005,00000524,false,Rx,0,6,03,03,00,00,00,12,00,00,
11848167,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11848345,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11852029,00000521,false,Rx,0,6,00,08,00,00,02,73,00,00,
11858169,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11864976,00000522,false,Rx,0,6,01,03,00,04,7A,15,00,00,
11868173,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
11868350,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11871898,00000521,false,Rx,0,6,00,09,00,00,02,7F,00,00,
11875621,1801D08F,true,Rx,0,8,00,8C,00,5E,03,00,00,47,
11877185,0000039D,false,Rx,0,5,21,58,01,28,00,00,00,00,
11878180,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
11888178,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
11888355,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11891967,00000521,false,Rx,0,6,00,0A,00,00,02,51,00,00,
11898181,00000112,false,Rx,0,8,FB,1F,75,0B,86,01,65,49,
11902973,00000523,false,Rx,0,6,02,04,00,04,7A,14,00,00,
11903981,00000524,false,Rx,0,6,03,04,00,00,00,1A,00,00,
11908184,00000112,false,Rx,0,8,FB,1F,75,0B,86,01,65,49,
11908362,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11910734,00000100,false,Rx,0,8,01,00,00,00,3D,09,39,12,
11910989,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
11912010,00000521,false,Rx,0,6,00,0B,00,00,02,79,00,00,
11917194,0000039D,false,Rx,0,5,22,59,01,28,00,00,00,00,
11918190,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
11924960,00000522,false,Rx,0,6,01,04,00,04,7A,30,00,00,
11928188,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11928440,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
11928686,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
11928909,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
11929091,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11929325,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
11929581,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
11929805,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
11931874,00000521,false,Rx,0,6,00,0C,00,00,02,80,00,00,
11938202,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11948208,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11948386,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11951954,00000521,false,Rx,0,6,00,0D,00,00,02,59,00,00,
11957175,0000039D,false,Rx,0,5,23,5A,01,28,00,00,00,00,
11957425,0000035D,false,Rx,0,8,01,00,00,00,00,00,00,00,
11958206,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11962963,00000523,false,Rx,0,6,02,05,00,04,7A,2B,00,00,
11963979,00000524,false,Rx,0,6,03,05,00,00,00,12,00,00,
11968215,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11968394,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11971993,00000521,false,Rx,0,6,00,0E,00,00,02,80,00,00,
11973967,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
11975615,1801D08F,true,Rx,0,8,00,8C,00,5E,03,00,00,47,
11978216,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11984865,00000522,false,Rx,0,6,01,05,00,04,7A,22,00,00,
11988219,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
11988397,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
11991943,00000521,false,Rx,0,6,00,0F,00,00,02,7A,00,00,
11993790,00000272,false,Rx,0,8,E5,F1,71,11,FF,FF,FF,FF,
11997142,0000039D,false,Rx,0,5,24,5B,01,28,00,00,00,00,
11998221,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
