Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
133986472,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
133986706,000003F9,false,Rx,0,8,C0,F9,80,E0,43,3C,F3,FF,
133986941,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
133987166,00000432,false,Rx,0,8,2C,E2,10,A3,40,FF,02,FF,
133987422,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
133987666,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
133987869,00000521,false,Rx,0,6,00,04,00,00,02,B8,00,00,
133988114,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
133993430,1801D08F,true,Rx,0,8,00,8C,00,6E,03,00,00,44,
133994521,00000112,false,Rx,0,8,FA,1F,3B,0B,40,01,65,47,
134002136,00000523,false,Rx,0,6,02,02,00,04,63,A4,00,00,
134002355,00000524,false,Rx,0,6,03,02,00,00,00,04,00,00,
134004516,00000112,false,Rx,0,8,FA,1F,3B,0B,40,01,65,47,
134004698,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134008121,00000521,false,Rx,0,6,00,05,00,00,02,DA,00,00,
134014526,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134022652,0000039D,false,Rx,0,5,19,50,01,28,00,00,00,00,
134024529,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134024706,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134027790,00000521,false,Rx,0,6,00,06,00,00,02,DD,00,00,
134034529,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134038792,00000522,false,Rx,0,6,01,02,00,04,63,6D,00,00,
134044532,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134044709,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134047710,00000521,false,Rx,0,6,00,07,00,00,02,D6,00,00,
134054533,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134059559,00000100,false,Rx,0,8,01,00,00,00,8E,08,5C,12,
134059810,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
134062130,00000523,false,Rx,0,6,02,03,00,04,63,8B,00,00,
134062354,00000524,false,Rx,0,6,03,03,FF,FF,FF,F6,00,00,
134062599,0000039D,false,Rx,0,5,1A,51,01,28,00,00,00,00,
134064543,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134064724,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134068119,00000521,false,Rx,0,6,00,08,00,00,02,DA,00,00,
134074546,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134084551,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134084792,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
134085036,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
134085261,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
134085443,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134085688,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
134085942,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
134086167,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
134087784,00000521,false,Rx,0,6,00,09,00,00,02,BF,00,00,
134093436,1801D08F,true,Rx,0,8,00,8C,00,6E,03,00,00,44,
134094557,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134098701,00000522,false,Rx,0,6,01,03,00,04,63,87,00,00,
134102593,0000039D,false,Rx,0,5,1B,52,01,28,00,00,00,00,
134104565,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134104743,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134107786,00000521,false,Rx,0,6,00,0A,00,00,02,C4,00,00,
134114565,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134122121,00000523,false,Rx,0,6,02,04,00,04,63,66,00,00,
134122341,00000524,false,Rx,0,6,03,04,00,00,00,18,00,00,
134124565,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134124748,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134128108,00000521,false,Rx,0,6,00,0B,00,00,02,ED,00,00,
134130303,000003B4,false,Rx,0,8,00,FF,B0,F4,B8,FF,00,00,
134134576,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134142639,0000039D,false,Rx,0,5,1C,53,01,28,00,00,00,00,
134144580,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134144758,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134147697,00000521,false,Rx,0,6,00,0C,00,00,02,C9,00,00,
134150330,00000272,false,Rx,0,8,5F,F3,71,11,FF,FF,FF,FF,
134154579,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134158768,00000522,false,Rx,0,6,01,04,00,04,63,5A,00,00,
134159555,00000100,false,Rx,0,8,01,00,00,00,8E,08,5C,12,
134159799,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
134164576,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134164765,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134167766,00000521,false,Rx,0,6,00,0D,00,00,02,D3,00,00,
134174589,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134182123,00000523,false,Rx,0,6,02,05,00,04,63,94,00,00,
134182344,00000524,false,Rx,0,6,03,05,FF,FF,FF,DE,00,00,
134182682,0000039D,false,Rx,0,5,1D,54,01,28,00,00,00,00,
134184583,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134184838,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
134185020,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134185266,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
134185490,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
134185735,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
134185979,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
134186224,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
134186458,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
134186692,00000432,false,Rx,0,8,2C,E2,10,A3,40,FF,02,FF,
134186937,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
134187183,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
134187427,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
134188112,00000521,false,Rx,0,6,00,0E,00,00,02,C6,00,00,
134193433,1801D08F,true,Rx,0,8,00,8C,00,6D,03,00,00,44,
134194608,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134204610,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134204788,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134207683,00000521,false,Rx,0,6,00,0F,00,00,02,D2,00,00,
134212720,0000035D,false,Rx,0,8,02,00,88,08,00,00,20,F0,
134214610,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134218767,00000522,false,Rx,0,6,01,05,00,04,63,89,00,00,
134222608,0000039D,false,Rx,0,5,1E,55,01,28,00,00,00,00,
134224612,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134224800,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134227770,00000521,false,Rx,0,6,00,00,00,00,02,D0,00,00,
134234624,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134242094,00000523,false,Rx,0,6,02,06,00,04,63,7B,00,00,
134242326,00000524,false,Rx,0,6,03,06,00,00,00,22,00,00,
134244623,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134244804,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134248090,00000521,false,Rx,0,6,00,01,00,00,02,D9,00,00,
134254623,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134259551,00000100,false,Rx,0,8,01,00,00,00,8E,08,5C,12,
134259801,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
134262605,0000039D,false,Rx,0,5,1F,56,01,28,00,00,00,00,
134262838,0000032D,false,Rx,0,8,16,00,00,00,8A,8D,C6,17,
134264625,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134264807,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134267758,00000521,false,Rx,0,6,00,02,00,00,02,E3,00,00,
134274628,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134278765,00000522,false,Rx,0,6,01,06,00,04,63,62,00,00,
134284633,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134284884,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
134285128,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
134285354,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
134285535,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134285779,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
134286025,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
134286249,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
134287678,00000521,false,Rx,0,6,00,03,00,00,02,B3,00,00,
134293445,1801D08F,true,Rx,0,8,00,8C,00,6D,03,00,00,44,
134294641,00000112,false,Rx,0,8,FA,1F,3B,0B,40,01,65,47,
134302079,00000523,false,Rx,0,6,02,07,00,04,63,79,00,00,
134302299,00000524,false,Rx,0,6,03,07,00,00,00,25,00,00,
134302637,0000039D,false,Rx,0,5,20,57,01,28,00,00,00,00,
134304643,00000112,false,Rx,0,8,FA,1F,3B,0B,40,01,65,47,
134304825,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134308089,00000521,false,Rx,0,6,00,04,00,00,02,D9,00,00,
134314653,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134324659,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134324837,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134327670,00000521,false,Rx,0,6,00,05,00,00,02,CA,00,00,
134330651,000003B4,false,Rx,0,8,00,FF,B0,F4,B8,FF,00,00,
134334660,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134338670,00000522,false,Rx,0,6,01,07,00,04,63,8F,00,00,
134342615,0000039D,false,Rx,0,5,21,58,01,28,00,00,00,00,
134344661,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134344849,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134347745,00000521,false,Rx,0,6,00,06,00,00,02,E4,00,00,
134350673,00000272,false,Rx,0,8,D1,F4,71,11,FF,FF,FF,FF,
134354671,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134359284,00000351,false,Rx,0,8,20,0D,32,00,52,03,80,0A,
134359535,00000355,false,Rx,0,8,20,00,64,00,40,01,00,00,
134359770,00000100,false,Rx,0,8,01,00,00,00,8E,08,5C,12,
134360025,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
134360260,00000356,false,Rx,0,8,5F,70,07,00,CE,00,00,00,
134361641,0000035A,false,Rx,0,8,00,00,00,00,00,00,00,00,
134361864,0000035E,false,Rx,0,8,53,49,4D,50,20,42,4D,53,
134362078,00000523,false,Rx,0,6,02,08,00,04,63,8B,00,00,
134362302,00000524,false,Rx,0,6,03,08,00,00,00,06,00,00,
134363630,00000370,false,Rx,0,8,53,49,4D,50,20,45,43,4F,
134364672,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134364854,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134365644,00000373,false,Rx,0,8,2A,0D,6E,0D,24,01,26,01,
134367659,00000379,false,Rx,0,8,D2,00,00,00,01,00,00,00,
134368071,00000521,false,Rx,0,6,00,07,00,00,02,D9,00,00,
134369669,00000372,false,Rx,0,8,0E,00,00,00,00,00,00,00,
134374671,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134382659,0000039D,false,Rx,0,5,22,59,01,28,00,00,00,00,
134384675,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134384926,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
134385108,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134385355,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
134385578,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
134385824,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
134386068,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
134386324,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
134386549,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
134386783,00000432,false,Rx,0,8,2C,E2,10,A3,40,FF,02,FF,
134387027,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
134387273,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
134387518,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
134387742,00000521,false,Rx,0,6,00,08,00,00,02,D1,00,00,
134393421,1801D08F,true,Rx,0,8,00,8C,00,6E,03,00,00,44,
134394691,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134398738,00000522,false,Rx,0,6,01,08,00,04,63,64,00,00,
134404702,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134404879,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134407744,00000521,false,Rx,0,6,00,09,00,00,02,D3,00,00,
134414702,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134422073,00000523,false,Rx,0,6,02,09,00,04,63,8D,00,00,
134422292,00000524,false,Rx,0,6,03,09,00,00,00,0E,00,00,
134422578,0000039D,false,Rx,0,5,23,5A,01,28,00,00,00,00,
134424699,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134424881,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134428074,00000521,false,Rx,0,6,00,0A,00,00,02,D9,00,00,
134434702,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134444707,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134444895,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134447739,00000521,false,Rx,0,6,00,0B,00,00,02,C0,00,00,
134454709,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134458730,00000522,false,Rx,0,6,01,09,00,04,63,66,00,00,
134459560,00000100,false,Rx,0,8,01,00,00,00,8E,08,5C,12,
134459814,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
134462577,0000039D,false,Rx,0,5,24,5B,01,28,00,00,00,00,
134464716,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134464894,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134467654,00000521,false,Rx,0,6,00,0C,00,00,02,C9,00,00,
134474717,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134482063,00000523,false,Rx,0,6,02,0A,00,04,63,87,00,00,
134482283,00000524,false,Rx,0,6,03,0A,00,00,00,37,00,00,
134484727,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134484972,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
134485218,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
134485441,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
134485624,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134485868,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
134486112,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
134486345,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
134488060,00000521,false,Rx,0,6,00,0D,00,00,02,DF,00,00,
134493423,1801D08F,true,Rx,0,8,00,8C,00,6E,03,00,00,44,
134494733,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134502624,0000039D,false,Rx,0,5,25,5C,01,28,00,00,00,00,
134504731,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134504921,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134507648,00000521,false,Rx,0,6,00,0E,00,00,02,C8,00,00,
134514743,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134518723,00000522,false,Rx,0,6,01,0A,00,04,63,4C,00,00,
134524747,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134524925,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134527643,00000521,false,Rx,0,6,00,0F,00,00,02,C6,00,00,
134530993,000003B4,false,Rx,0,8,00,FF,B0,F4,B8,FF,00,00,
134534749,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134542063,00000523,false,Rx,0,6,02,0B,00,04,63,77,00,00,
134542272,00000524,false,Rx,0,6,03,0B,00,00,00,25,00,00,
134542643,0000039D,false,Rx,0,5,26,5D,01,28,00,00,00,00,
134542886,0000035D,false,Rx,0,8,00,00,00,00,00,00,00,00,
134544747,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134544930,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134548058,00000521,false,Rx,0,6,00,00,00,00,02,DC,00,00,
134551022,00000272,false,Rx,0,8,8C,F5,71,11,FF,FF,FF,FF,
134554758,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134559559,00000100,false,Rx,0,8,01,00,00,00,8E,08,5C,12,
134559810,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
134564760,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134564937,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134567633,00000521,false,Rx,0,6,00,01,00,00,02,D5,00,00,
134574760,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134578706,00000522,false,Rx,0,6,01,0B,00,04,63,89,00,00,
134582621,0000039D,false,Rx,0,5,27,5E,01,28,00,00,00,00,
134584762,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134585013,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
134585196,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134585450,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
134585675,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
134585909,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
134586154,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
134586410,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
134586634,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
134586868,00000432,false,Rx,0,8,2C,E2,10,A3,40,FF,02,FF,
134587113,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
134587360,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
134587604,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
134587808,00000521,false,Rx,0,6,00,02,00,00,02,DF,00,00,
134593426,1801D08F,true,Rx,0,8,00,8C,00,6E,03,00,00,44,
134594780,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134602057,00000523,false,Rx,0,6,02,0C,00,04,63,9A,00,00,
134602277,00000524,false,Rx,0,6,03,0C,00,00,00,10,00,00,
134604785,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134604967,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134608042,00000521,false,Rx,0,6,00,03,00,00,02,EB,00,00,
134614796,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134622595,0000039D,false,Rx,0,5,28,5F,01,28,00,00,00,00,
134622844,000005BD,false,Rx,0,8,8C,80,00,00,00,00,00,00,
134624796,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134624978,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134627709,00000521,false,Rx,0,6,00,04,00,00,02,DA,00,00,
134634795,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134638710,00000522,false,Rx,0,6,01,0C,00,04,63,3B,00,00,
134644800,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134644977,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134647621,00000521,false,Rx,0,6,00,05,00,00,02,DC,00,00,
134654802,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134659552,00000100,false,Rx,0,8,01,00,00,00,8E,08,5C,12,
134659803,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
134662048,00000523,false,Rx,0,6,02,0D,00,04,63,8D,00,00,
134662263,00000524,false,Rx,0,6,03,0D,FF,FF,FF,D9,00,00,
134662622,0000039D,false,Rx,0,5,19,50,01,28,00,00,00,00,
134664808,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134664989,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134668047,00000521,false,Rx,0,6,00,06,00,00,02,BF,00,00,
134674811,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134684805,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134685056,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
134685303,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
134685526,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
134685708,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134685952,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
134686199,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
134686432,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
134687620,00000521,false,Rx,0,6,00,07,00,00,02,C2,00,00,
134693408,1801D08F,true,Rx,0,8,00,8C,00,6E,03,00,00,44,
134694824,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134698704,00000522,false,Rx,0,6,01,0D,00,04,63,39,00,00,
134702608,0000039D,false,Rx,0,5,1A,51,01,28,00,00,00,00,
134704822,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134705010,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134707697,00000521,false,Rx,0,6,00,08,00,00,02,D9,00,00,
134714833,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134722030,00000523,false,Rx,0,6,02,0E,00,04,63,7F,00,00,
134722241,00000524,false,Rx,0,6,03,0E,00,00,00,0E,00,00,
134724832,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134725013,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134728037,00000521,false,Rx,0,6,00,09,00,00,02,C4,00,00,
134731245,00000337,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
134731516,000003B4,false,Rx,0,8,00,FF,B0,F4,B8,FF,00,00,
134734832,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134742629,0000039D,false,Rx,0,5,1B,52,01,28,00,00,00,00,
134744833,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134745021,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134747613,00000521,false,Rx,0,6,00,0A,00,00,02,BC,00,00,
134751372,00000272,false,Rx,0,8,6B,F6,71,11,FF,FF,FF,FF,
134754842,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134758694,00000522,false,Rx,0,6,01,0E,00,04,63,6A,00,00,
134759543,00000100,false,Rx,0,8,01,00,00,00,8E,08,5C,12,
134759799,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
134764841,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134765028,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134767694,00000521,false,Rx,0,6,00,0B,00,00,02,B5,00,00,
134774841,00000112,false,Rx,0,8,FA,1F,3B,0B,40,01,65,47,
134782027,00000523,false,Rx,0,6,02,0F,00,04,63,77,00,00,
134782250,00000524,false,Rx,0,6,03,0F,00,00,00,14,00,00,
134782609,0000039D,false,Rx,0,5,1C,53,01,28,00,00,00,00,
134784845,00000112,false,Rx,0,8,FA,1F,3B,0B,40,01,65,47,
134785100,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
134785284,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134785527,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
134785751,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
134785996,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
134786248,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
134786493,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
134786717,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
134786951,00000432,false,Rx,0,8,2C,E2,10,A3,40,FF,02,FF,
134787197,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
134787443,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
134787687,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
134788026,00000521,false,Rx,0,6,00,0C,00,00,02,CE,00,00,
134793401,1801D08F,true,Rx,0,8,00,8C,00,6D,03,00,00,44,
134794869,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134804871,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
134805059,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134807609,00000521,false,Rx,0,6,00,0D,00,00,02,B6,00,00,
134814872,00000112,false,Rx,0,8,FA,1F,3B,0B,40,01,65,47,
134818692,00000522,false,Rx,0,6,01,0F,00,04,63,75,00,00,
134822564,0000039D,false,Rx,0,5,1D,54,01,28,00,00,00,00,
134824884,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
134825061,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134827612,00000521,false,Rx,0,6,00,0E,00,00,02,D4,00,00,
134834885,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134842019,00000523,false,Rx,0,6,02,00,00,04,63,73,00,00,
134842239,00000524,false,Rx,0,6,03,00,00,00,00,0A,00,00,
134844892,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134845075,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134848013,00000521,false,Rx,0,6,00,0F,00,00,02,CE,00,00,
134854894,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134859537,00000100,false,Rx,0,8,01,00,00,00,8E,08,5C,12,
134859789,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
134862601,0000039D,false,Rx,0,5,1E,55,01,28,00,00,00,00,
134864898,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
134865081,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
134867675,00000521,false,Rx,0,6,00,00,00,00,02,E0,00,00,
